group	target	artifact	query	rc	result
corpus	c_malloc_cstr_borrow_c_free_clean	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_cstr_borrow_c_free_clean/annotated_icfg_v2.json	double_free_alloc_state	0	ff
corpus	c_malloc_cstr_borrow_c_free_clean	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_cstr_borrow_c_free_clean/annotated_icfg_v2.json	leak_alloc	0	unk
corpus	c_malloc_cstr_borrow_c_free_clean	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_cstr_borrow_c_free_clean/annotated_icfg_v2.json	leak_alloc_state	0	unk
corpus	c_malloc_cstr_borrow_c_free_clean	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_cstr_borrow_c_free_clean/annotated_icfg_v2.json	mir_rvalue_presence	0	ff
corpus	c_malloc_cstr_borrow_c_free_clean	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_cstr_borrow_c_free_clean/annotated_icfg_v2.json	mir_statement_presence	0	tt
corpus	c_malloc_cstr_borrow_c_free_clean	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_cstr_borrow_c_free_clean/annotated_icfg_v2.json	mir_structural_allocator_example	0	ff
corpus	c_malloc_cstr_borrow_c_free_clean	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_cstr_borrow_c_free_clean/annotated_icfg_v2.json	mir_terminator_presence	0	tt
corpus	c_malloc_cstr_borrow_c_free_clean	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_cstr_borrow_c_free_clean/annotated_icfg_v2.json	use_after_free_alloc	0	ff
corpus	c_malloc_cstr_borrow_c_free_clean	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_cstr_borrow_c_free_clean/annotated_icfg_v2.json	use_after_free_alloc_state	0	ff
corpus	c_malloc_leak_ml	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_leak_ml/annotated_icfg_v2.json	allocator_mismatch_ub	0	ff
corpus	c_malloc_leak_ml	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_leak_ml/annotated_icfg_v2.json	allocator_mismatch_ub_v2	0	ff
corpus	c_malloc_leak_ml	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_leak_ml/annotated_icfg_v2.json	double_free_alloc	0	ff
corpus	c_malloc_leak_ml	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_leak_ml/annotated_icfg_v2.json	double_free_alloc_state	0	ff
corpus	c_malloc_leak_ml	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_leak_ml/annotated_icfg_v2.json	leak_alloc	0	unk
corpus	c_malloc_leak_ml	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_leak_ml/annotated_icfg_v2.json	leak_alloc_state	0	unk
corpus	c_malloc_leak_ml	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_leak_ml/annotated_icfg_v2.json	mir_rvalue_presence	0	ff
corpus	c_malloc_leak_ml	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_leak_ml/annotated_icfg_v2.json	mir_statement_presence	0	tt
corpus	c_malloc_leak_ml	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_leak_ml/annotated_icfg_v2.json	mir_structural_allocator_example	0	ff
corpus	c_malloc_leak_ml	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_leak_ml/annotated_icfg_v2.json	mir_terminator_presence	0	tt
corpus	c_malloc_leak_ml	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_leak_ml/annotated_icfg_v2.json	use_after_free_alloc	0	ff
corpus	c_malloc_leak_ml	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_leak_ml/annotated_icfg_v2.json	use_after_free_alloc_state	0	ff
corpus	c_malloc_rust_box_from_raw_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_box_from_raw_ub/annotated_icfg_v2.json	allocator_mismatch_ub	0	unk
corpus	c_malloc_rust_box_from_raw_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_box_from_raw_ub/annotated_icfg_v2.json	allocator_mismatch_ub_v2	0	unk
corpus	c_malloc_rust_box_from_raw_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_box_from_raw_ub/annotated_icfg_v2.json	double_free_alloc	0	ff
corpus	c_malloc_rust_box_from_raw_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_box_from_raw_ub/annotated_icfg_v2.json	double_free_alloc_state	0	ff
corpus	c_malloc_rust_box_from_raw_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_box_from_raw_ub/annotated_icfg_v2.json	leak_alloc	0	unk
corpus	c_malloc_rust_box_from_raw_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_box_from_raw_ub/annotated_icfg_v2.json	leak_alloc_state	0	unk
corpus	c_malloc_rust_box_from_raw_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_box_from_raw_ub/annotated_icfg_v2.json	mir_rvalue_presence	0	ff
corpus	c_malloc_rust_box_from_raw_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_box_from_raw_ub/annotated_icfg_v2.json	mir_statement_presence	0	tt
corpus	c_malloc_rust_box_from_raw_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_box_from_raw_ub/annotated_icfg_v2.json	mir_structural_allocator_example	0	unk
corpus	c_malloc_rust_box_from_raw_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_box_from_raw_ub/annotated_icfg_v2.json	mir_terminator_presence	0	tt
corpus	c_malloc_rust_box_from_raw_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_box_from_raw_ub/annotated_icfg_v2.json	use_after_free_alloc	0	ff
corpus	c_malloc_rust_box_from_raw_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_box_from_raw_ub/annotated_icfg_v2.json	use_after_free_alloc_state	0	ff
corpus	c_malloc_rust_cstring_from_raw_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_cstring_from_raw_ub/annotated_icfg_v2.json	allocator_mismatch_ub	0	unk
corpus	c_malloc_rust_cstring_from_raw_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_cstring_from_raw_ub/annotated_icfg_v2.json	allocator_mismatch_ub_v2	0	unk
corpus	c_malloc_rust_cstring_from_raw_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_cstring_from_raw_ub/annotated_icfg_v2.json	double_free_alloc	0	ff
corpus	c_malloc_rust_cstring_from_raw_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_cstring_from_raw_ub/annotated_icfg_v2.json	double_free_alloc_state	0	ff
corpus	c_malloc_rust_cstring_from_raw_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_cstring_from_raw_ub/annotated_icfg_v2.json	leak_alloc	0	unk
corpus	c_malloc_rust_cstring_from_raw_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_cstring_from_raw_ub/annotated_icfg_v2.json	leak_alloc_state	0	unk
corpus	c_malloc_rust_cstring_from_raw_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_cstring_from_raw_ub/annotated_icfg_v2.json	mir_rvalue_presence	0	ff
corpus	c_malloc_rust_cstring_from_raw_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_cstring_from_raw_ub/annotated_icfg_v2.json	mir_statement_presence	0	tt
corpus	c_malloc_rust_cstring_from_raw_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_cstring_from_raw_ub/annotated_icfg_v2.json	mir_structural_allocator_example	0	unk
corpus	c_malloc_rust_cstring_from_raw_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_cstring_from_raw_ub/annotated_icfg_v2.json	mir_terminator_presence	0	tt
corpus	c_malloc_rust_cstring_from_raw_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_cstring_from_raw_ub/annotated_icfg_v2.json	use_after_free_alloc	0	ff
corpus	c_malloc_rust_cstring_from_raw_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_cstring_from_raw_ub/annotated_icfg_v2.json	use_after_free_alloc_state	0	ff
corpus	c_malloc_rust_double_free_df	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_double_free_df/annotated_icfg_v2.json	allocator_mismatch_ub	0	ff
corpus	c_malloc_rust_double_free_df	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_double_free_df/annotated_icfg_v2.json	allocator_mismatch_ub_v2	0	ff
corpus	c_malloc_rust_double_free_df	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_double_free_df/annotated_icfg_v2.json	double_free_alloc	0	unk
corpus	c_malloc_rust_double_free_df	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_double_free_df/annotated_icfg_v2.json	double_free_alloc_state	0	unk
corpus	c_malloc_rust_double_free_df	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_double_free_df/annotated_icfg_v2.json	leak_alloc	0	unk
corpus	c_malloc_rust_double_free_df	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_double_free_df/annotated_icfg_v2.json	leak_alloc_state	0	unk
corpus	c_malloc_rust_double_free_df	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_double_free_df/annotated_icfg_v2.json	mir_rvalue_presence	0	ff
corpus	c_malloc_rust_double_free_df	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_double_free_df/annotated_icfg_v2.json	mir_statement_presence	0	ff
corpus	c_malloc_rust_double_free_df	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_double_free_df/annotated_icfg_v2.json	mir_structural_allocator_example	0	ff
corpus	c_malloc_rust_double_free_df	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_double_free_df/annotated_icfg_v2.json	mir_terminator_presence	0	tt
corpus	c_malloc_rust_double_free_df	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_double_free_df/annotated_icfg_v2.json	use_after_free_alloc	0	ff
corpus	c_malloc_rust_double_free_df	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_double_free_df/annotated_icfg_v2.json	use_after_free_alloc_state	0	ff
corpus	c_malloc_rust_free_clean	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_free_clean/annotated_icfg_v2.json	allocator_mismatch_ub	0	ff
corpus	c_malloc_rust_free_clean	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_free_clean/annotated_icfg_v2.json	allocator_mismatch_ub_v2	0	ff
corpus	c_malloc_rust_free_clean	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_free_clean/annotated_icfg_v2.json	double_free_alloc	0	ff
corpus	c_malloc_rust_free_clean	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_free_clean/annotated_icfg_v2.json	double_free_alloc_state	0	ff
corpus	c_malloc_rust_free_clean	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_free_clean/annotated_icfg_v2.json	leak_alloc	0	unk
corpus	c_malloc_rust_free_clean	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_free_clean/annotated_icfg_v2.json	leak_alloc_state	0	unk
corpus	c_malloc_rust_free_clean	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_free_clean/annotated_icfg_v2.json	mir_rvalue_presence	0	ff
corpus	c_malloc_rust_free_clean	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_free_clean/annotated_icfg_v2.json	mir_statement_presence	0	tt
corpus	c_malloc_rust_free_clean	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_free_clean/annotated_icfg_v2.json	mir_structural_allocator_example	0	ff
corpus	c_malloc_rust_free_clean	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_free_clean/annotated_icfg_v2.json	mir_terminator_presence	0	tt
corpus	c_malloc_rust_free_clean	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_free_clean/annotated_icfg_v2.json	use_after_free_alloc	0	ff
corpus	c_malloc_rust_free_clean	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_free_clean/annotated_icfg_v2.json	use_after_free_alloc_state	0	ff
corpus	c_malloc_rust_free_then_use_uaf	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_free_then_use_uaf/annotated_icfg_v2.json	allocator_mismatch_ub	0	ff
corpus	c_malloc_rust_free_then_use_uaf	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_free_then_use_uaf/annotated_icfg_v2.json	allocator_mismatch_ub_v2	0	ff
corpus	c_malloc_rust_free_then_use_uaf	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_free_then_use_uaf/annotated_icfg_v2.json	double_free_alloc	0	ff
corpus	c_malloc_rust_free_then_use_uaf	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_free_then_use_uaf/annotated_icfg_v2.json	double_free_alloc_state	0	ff
corpus	c_malloc_rust_free_then_use_uaf	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_free_then_use_uaf/annotated_icfg_v2.json	leak_alloc	0	unk
corpus	c_malloc_rust_free_then_use_uaf	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_free_then_use_uaf/annotated_icfg_v2.json	leak_alloc_state	0	unk
corpus	c_malloc_rust_free_then_use_uaf	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_free_then_use_uaf/annotated_icfg_v2.json	mir_rvalue_presence	0	ff
corpus	c_malloc_rust_free_then_use_uaf	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_free_then_use_uaf/annotated_icfg_v2.json	mir_statement_presence	0	tt
corpus	c_malloc_rust_free_then_use_uaf	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_free_then_use_uaf/annotated_icfg_v2.json	mir_structural_allocator_example	0	ff
corpus	c_malloc_rust_free_then_use_uaf	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_free_then_use_uaf/annotated_icfg_v2.json	mir_terminator_presence	0	tt
corpus	c_malloc_rust_free_then_use_uaf	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_free_then_use_uaf/annotated_icfg_v2.json	use_after_free_alloc	0	unk
corpus	c_malloc_rust_free_then_use_uaf	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_free_then_use_uaf/annotated_icfg_v2.json	use_after_free_alloc_state	0	unk
corpus	c_malloc_rust_std_dealloc_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_std_dealloc_ub/annotated_icfg_v2.json	allocator_mismatch_ub	0	unk
corpus	c_malloc_rust_std_dealloc_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_std_dealloc_ub/annotated_icfg_v2.json	allocator_mismatch_ub_v2	0	unk
corpus	c_malloc_rust_std_dealloc_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_std_dealloc_ub/annotated_icfg_v2.json	double_free_alloc	0	ff
corpus	c_malloc_rust_std_dealloc_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_std_dealloc_ub/annotated_icfg_v2.json	double_free_alloc_state	0	ff
corpus	c_malloc_rust_std_dealloc_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_std_dealloc_ub/annotated_icfg_v2.json	leak_alloc	0	unk
corpus	c_malloc_rust_std_dealloc_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_std_dealloc_ub/annotated_icfg_v2.json	leak_alloc_state	0	unk
corpus	c_malloc_rust_std_dealloc_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_std_dealloc_ub/annotated_icfg_v2.json	mir_rvalue_presence	0	ff
corpus	c_malloc_rust_std_dealloc_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_std_dealloc_ub/annotated_icfg_v2.json	mir_statement_presence	0	tt
corpus	c_malloc_rust_std_dealloc_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_std_dealloc_ub/annotated_icfg_v2.json	mir_structural_allocator_example	0	ff
corpus	c_malloc_rust_std_dealloc_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_std_dealloc_ub/annotated_icfg_v2.json	mir_terminator_presence	0	tt
corpus	c_malloc_rust_std_dealloc_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_std_dealloc_ub/annotated_icfg_v2.json	use_after_free_alloc	0	ff
corpus	c_malloc_rust_std_dealloc_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_std_dealloc_ub/annotated_icfg_v2.json	use_after_free_alloc_state	0	ff
corpus	c_malloc_rust_string_from_raw_parts_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_string_from_raw_parts_ub/annotated_icfg_v2.json	allocator_mismatch_ub	0	unk
corpus	c_malloc_rust_string_from_raw_parts_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_string_from_raw_parts_ub/annotated_icfg_v2.json	allocator_mismatch_ub_v2	0	unk
corpus	c_malloc_rust_string_from_raw_parts_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_string_from_raw_parts_ub/annotated_icfg_v2.json	double_free_alloc	0	ff
corpus	c_malloc_rust_string_from_raw_parts_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_string_from_raw_parts_ub/annotated_icfg_v2.json	double_free_alloc_state	0	ff
corpus	c_malloc_rust_string_from_raw_parts_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_string_from_raw_parts_ub/annotated_icfg_v2.json	leak_alloc	0	unk
corpus	c_malloc_rust_string_from_raw_parts_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_string_from_raw_parts_ub/annotated_icfg_v2.json	leak_alloc_state	0	unk
corpus	c_malloc_rust_string_from_raw_parts_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_string_from_raw_parts_ub/annotated_icfg_v2.json	mir_rvalue_presence	0	ff
corpus	c_malloc_rust_string_from_raw_parts_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_string_from_raw_parts_ub/annotated_icfg_v2.json	mir_statement_presence	0	tt
corpus	c_malloc_rust_string_from_raw_parts_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_string_from_raw_parts_ub/annotated_icfg_v2.json	mir_structural_allocator_example	0	unk
corpus	c_malloc_rust_string_from_raw_parts_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_string_from_raw_parts_ub/annotated_icfg_v2.json	mir_terminator_presence	0	tt
corpus	c_malloc_rust_string_from_raw_parts_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_string_from_raw_parts_ub/annotated_icfg_v2.json	use_after_free_alloc	0	ff
corpus	c_malloc_rust_string_from_raw_parts_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_string_from_raw_parts_ub/annotated_icfg_v2.json	use_after_free_alloc_state	0	ff
corpus	c_malloc_rust_vec_from_raw_parts_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_vec_from_raw_parts_ub/annotated_icfg_v2.json	allocator_mismatch_ub	0	unk
corpus	c_malloc_rust_vec_from_raw_parts_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_vec_from_raw_parts_ub/annotated_icfg_v2.json	allocator_mismatch_ub_v2	0	unk
corpus	c_malloc_rust_vec_from_raw_parts_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_vec_from_raw_parts_ub/annotated_icfg_v2.json	double_free_alloc	0	ff
corpus	c_malloc_rust_vec_from_raw_parts_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_vec_from_raw_parts_ub/annotated_icfg_v2.json	double_free_alloc_state	0	ff
corpus	c_malloc_rust_vec_from_raw_parts_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_vec_from_raw_parts_ub/annotated_icfg_v2.json	leak_alloc	0	unk
corpus	c_malloc_rust_vec_from_raw_parts_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_vec_from_raw_parts_ub/annotated_icfg_v2.json	leak_alloc_state	0	unk
corpus	c_malloc_rust_vec_from_raw_parts_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_vec_from_raw_parts_ub/annotated_icfg_v2.json	mir_rvalue_presence	0	ff
corpus	c_malloc_rust_vec_from_raw_parts_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_vec_from_raw_parts_ub/annotated_icfg_v2.json	mir_statement_presence	0	tt
corpus	c_malloc_rust_vec_from_raw_parts_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_vec_from_raw_parts_ub/annotated_icfg_v2.json	mir_structural_allocator_example	0	unk
corpus	c_malloc_rust_vec_from_raw_parts_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_vec_from_raw_parts_ub/annotated_icfg_v2.json	mir_terminator_presence	0	tt
corpus	c_malloc_rust_vec_from_raw_parts_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_vec_from_raw_parts_ub/annotated_icfg_v2.json	use_after_free_alloc	0	ff
corpus	c_malloc_rust_vec_from_raw_parts_ub	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/c_malloc_rust_vec_from_raw_parts_ub/annotated_icfg_v2.json	use_after_free_alloc_state	0	ff
corpus	concurrent-verification	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/concurrent-verification/annotated_icfg_v2.json	allocator_mismatch_ub	0	ff
corpus	concurrent-verification	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/concurrent-verification/annotated_icfg_v2.json	allocator_mismatch_ub_v2	0	ff
corpus	concurrent-verification	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/concurrent-verification/annotated_icfg_v2.json	double_free_alloc	0	ff
corpus	concurrent-verification	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/concurrent-verification/annotated_icfg_v2.json	double_free_alloc_state	0	ff
corpus	concurrent-verification	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/concurrent-verification/annotated_icfg_v2.json	leak_alloc	0	unk
corpus	concurrent-verification	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/concurrent-verification/annotated_icfg_v2.json	leak_alloc_state	0	unk
corpus	concurrent-verification	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/concurrent-verification/annotated_icfg_v2.json	mir_rvalue_presence	0	ff
corpus	concurrent-verification	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/concurrent-verification/annotated_icfg_v2.json	mir_statement_presence	0	tt
corpus	concurrent-verification	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/concurrent-verification/annotated_icfg_v2.json	mir_structural_allocator_example	0	ff
corpus	concurrent-verification	/home/af/Documenti/a-phd/repro-results/pre-must-final118-20260919T120729Z/main/raw/concurrent-verification/annotated_icfg_v2.json	mir_terminator_presence	0	tt
